"","Keyword","Context"
"1","wild","GF wild-type (WT) and IL-10/ 129 and B6 mice were colonized with 7 human-derived inflammatory bowel disease (IBD)-related intestinal bacteria and maintained under gnotobiotic conditions. "
"2","wild","To study IBD-related microbiota-host interactions at a more complex yet defined level, in preliminary studies we established a simplified human microbiota consortium (SIHUMI), composed of 7 well-characterized and sequenced human-derived and IBD-related enteric bacteria, in wild-type (WT) mouse strains and demonstrated that it forms a stable community in the mouse intestine that is maintained under gnotobiotic conditions (16). "
"3","adaptat","Bacterial adaptation to the gut environment favors successful colonization: microbial and metabonomic characterization of a simplified microbiota mouse model. "
"4","inbred","GF IL-10/ and WT control mice (on both the inbred 129 and B6 backgrounds) were derived and maintained in the National Gnotobiotic Rodent Resource Center (NGRRC), University of North Carolina (UNC) at Chapel Hill. "
"5","inbred","In the present study, we assessed the influence of host genetic background on the severity of SIHUMI-induced colitis in susceptible mice, using two widely used inbred mouse strains: 129 and B6. "
"6","model","A subset of IBD-relevant human enteric bacterial species preferentially stimulates bacterial antigen-specific TH1 and TH17 immune responses in this model, independent of luminal and mucosal bacterial concentrations. "
"7","model","In addition, rodent models monoassociated with bacteria relevant to the dysbiosis of IBD, such as certain Escherichia coli, Enterococcus faecalis, Bacteroides vulgatus, and Bacteroides thetaiotaomicron strains, demonstrated that single intestinal bacteria can selectively induce host inflammation and also provided insights into underlying disease mechanisms (6, 11–13). "
"8","model","Nevertheless, the study of specific bacterium-host interactions by use of conventional and monoassociated rodent models has some limitations. "
"9","model","The microbiotas of conventional animal models are too complex and variable to easily define and manipulate the functionally dominant component species and strain. "
"10","model","To resolve these shortcomings, new animal models with defined, interacting intestinal microbiotas need to be developed. "
"11","model","Recently, several studies described the development of alternative rodent models of a simplified human microbiota, showing stable microbial and metabolomic characterization (14, 15). "
"12","model","We used this unique model to explore host-microbe interactions, demonstrating that the aggressiveness of colitis is greater in 129 than in B6 mouse strains and that concentrations of individual SIHUMI species are determined by host genetic background, anatomical distribution, and the presence of colonic inflammation. "
"13","model","To investigate IBD-related microbiota-host interactions at a fully defined but more complex interactive level than that with monoassociated mouse models, we established a simplified human microbiota consortium, composed of 7 human-derived and IBD-relevant gut bacteria, in WT and IL-10/ mice on 2 genetic backgrounds. "
"14","model","Although several studies have described simplified gnotobiotic rodent models containing 7 to 10 human bacteria or interactions between a commensal and enteric pathogens, those studies primarily showed successful microbial colonization and metabolomic characterization in WT rodents (14, 15, 20). "
"15","model","These results agree with previous reports demonstrating that B6 mice are relatively resistant to colitis in multiple models of acute and chronic intestinal inflammation, whereas 129 mice are highly colitogenic (24–26). "
"16","model","Although the exact genetic loci responsible for colitis susceptibility have not been identified completely in murine models (27, 28), our data confirm that the host genetic background has a strong influence on the aggressiveness of colitis and demonstrate differential genetic susceptibility to chronic bacterium-induced, immune-mediated colitis. "
"17","model","Our humanized gnotobiotic model with SIHUMI is an important resource that can be used in further clinically relevant studies to elucidate the mechanisms by which CD-associated innate immunity genes regulate the composition, spatial relationships, and function of a defined intestinal microbiota and to investigate the impact of environmental factors, such as diet, antibiotics, and nonsteroidal antiinflammatory drugs, on host immune responses, bacterial community structure and function, and colonic inflammation in IBD. "
"18","model","The impact of the microbiota on the pathogenesis of IBD: lessons from mouse infection models. "
"19","model","Commensal Bacteroides species induce colitis in host-genotype-specific fashion in a mouse model of inflammatory bowel disease. "
"20","model","Human intestinal microbiota: characterization of a simplified and stable gnotobiotic rat model. "
"21","model","Bacterial adaptation to the gut environment favors successful colonization: microbial and metabonomic characterization of a simplified microbiota mouse model. "
"22","model","Simplified human microbiota—a humanized gnotobiotic rodent model to study complex microbe-host interactions in ileal Crohn’s disease. "
"23","model","Alterations in myeloid dendritic cell innate immune responses in the Galphai2-deficient mouse model of colitis. "
"24","knockout","Enterococcus faecalis induces inflammatory bowel disease in interleukin-10 knockout mice. "
"25","disease","GF wild-type (WT) and IL-10/ 129 and B6 mice were colonized with 7 human-derived inflammatory bowel disease (IBD)-related intestinal bacteria and maintained under gnotobiotic conditions. "
"26","disease","Inflammatory bowel diseases (IBD), including Crohn’s disease(CD) and ulcerative colitis, appear to result from overly aggressive immune responses to a subset of commensal enteric bacteria in genetically susceptible hosts (1, 2). "
"27","disease","In addition, rodent models monoassociated with bacteria relevant to the dysbiosis of IBD, such as certain Escherichia coli, Enterococcus faecalis, Bacteroides vulgatus, and Bacteroides thetaiotaomicron strains, demonstrated that single intestinal bacteria can selectively induce host inflammation and also provided insights into underlying disease mechanisms (6, 11–13). "
"28","disease","Our results demonstrated differences in relative abundances of specific IBD-related bacterial species between WT mice and IL-10/ mice with experimental colitis, confirming that chronic immune-mediated intestinal inflammation is associated with compositional changes of the intestinal microbiota putatively linked to disease pathogenesis. "
"29","disease","Microbial influences in inflammatory bowel diseases. "
"30","disease","Genetics and pathogenesis of inflammatory bowel disease. "
"31","disease","Faecalibacterium prausnitzii is an anti-inflammatory commensal bacterium identified by gut microbiota analysis of Crohn disease patients. "
"32","disease","The germfree state prevents development of gut and joint inflammatory disease in HLA-B27 transgenic rats. "
"33","disease","Molecular-phylogenetic characterization of microbial community imbalances in human inflammatory bowel diseases. "
"34","disease","Commensal Bacteroides species induce colitis in host-genotype-specific fashion in a mouse model of inflammatory bowel disease. "
"35","disease","Simplified human microbiota—a humanized gnotobiotic rodent model to study complex microbe-host interactions in ileal Crohn’s disease. "
"36","disease","High prevalence of adherent-invasive Escherichia coli associated with ileal mucosa in Crohn’s disease. "
"37","disease","Enterococcus faecalis induces inflammatory bowel disease in interleukin-10 knockout mice. "
"38","disease","Genetics and environmental interactions shape the intestinal microbiome to promote inflammatory bowel disease versus mucosal homeostasis. "
"39","disease","A pyrosequencing study in twins shows that gastrointestinal microbial profiles vary with inflammatory bowel disease phenotypes. "
"40","disease","Crohn’s disease adherent-invasive Escherichia coli colonize and induce strong gut inflammation in transgenic mice expressing human CEACAM. "
"41","disease","Ribosomal DNA sequence analysis of mucosa-associated bacteria in Crohn’s disease. "
"42","environment","Several human and murine studies have shown that host factors, including genetic polymorphisms, and environmental factors, such as maternal transmission, early life exposures, diet, infections, and antibiotics, strongly influence the composition of the intestinal microbiota (9, 29). "
"43","environment","Our humanized gnotobiotic model with SIHUMI is an important resource that can be used in further clinically relevant studies to elucidate the mechanisms by which CD-associated innate immunity genes regulate the composition, spatial relationships, and function of a defined intestinal microbiota and to investigate the impact of environmental factors, such as diet, antibiotics, and nonsteroidal antiinflammatory drugs, on host immune responses, bacterial community structure and function, and colonic inflammation in IBD. "
"44","environment","Bacterial adaptation to the gut environment favors successful colonization: microbial and metabonomic characterization of a simplified microbiota mouse model. "
"45","environment","Genetics and environmental interactions shape the intestinal microbiome to promote inflammatory bowel disease versus mucosal homeostasis. "
"46","human","Balfour Sartorb Department of Internal Medicine, Hanyang University Guri Hospital, Guri, South Koreaa; Center for Gastrointestinal Biology and Disease, Division of Gastroenterology and Hepatology, Departments of Medicine, Microbiology, and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USAb; Department of Internal Medicine II, Shimane University School of Medicine, Izumo, Shimane, Japanc; Institute for Applied Microbiology, Research Centre for BioSystems, Land Use and Nutrition, Justus-Liebig University Giessen, Giessen, Germanyd; Key Laboratory of Zoonosis Research, Ministry of Education, Institute of Zoonoses, College of Animal Science and Veterinary Medicine, Jilin University, Changchun, Chinae; Department of Laboratory Animal Medicine, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USAf We evaluated whether a simplified human microbiota consortium (SIHUMI) induces colitis in germfree (GF) 129S6/SvEv (129) and C57BL/6 (B6) interleukin-10-deficient (IL-10/) mice, determined mouse strain effects on colitis and the microbiota, examined the effects of inflammation on relative bacterial composition, and identified immunodominant bacterial species in “humanized” IL-10/ mice. "
"47","human","GF wild-type (WT) and IL-10/ 129 and B6 mice were colonized with 7 human-derived inflammatory bowel disease (IBD)-related intestinal bacteria and maintained under gnotobiotic conditions. "
