"","Keyword","Context"
"1","wild","Three of the species—L. animalis, L. reuteri, and provisionally-named species “L. peromysci”—were identified in fecal metagenomes of wild P. leucopus but not discernibly in samples from M. musculus. "
"2","wild","L. johnsonii, the fourth species, was common in M. musculus but absent or sparse in wild P. leucopus. "
"3","wild","René Dubos, 1981 [1, 2] Peromyscus leucopus, the white-footed deermouse, is one of the most abundant wild mammals in central and eastern United States and adjacent regions of Canada and Mexico [3, 4]. "
"4","wild","Its wide geographic range extends from rural areas to suburbs and even cities, and it is especially common in areas where humans and wildland areas interface [5]. "
"5","wild","Competing interests: The authors have declared that no competing interests exist. and the stock colony animals revealed several species in common, albeit with larger variance among the wild animals. "
"6","wild","MIT 05–5293 (accession JROZ02000000), which had been cultivated from a wild P. leucopus captured in Massachusetts ([48]; J.G. "
"7","wild","Baxter et al. reported “abundant representatives” of the genus Helicobacter in wild P. maniculatus and P. leucopus captured in Michigan [22]. "
"8","wild","Intestinal flagellated protozoa named “Trichomonas muris” or “Tritrichomonas muris” had previously been identified in wild P. leucopus and P. maniculatus [56]. "
"9","wild","As related below, there is sequence evidence of the same or related organism in several wild animals. "
"10","wild","The LL stock P. leucopus were outbred but the effective population size was small compared to a wild population [18]. "
"11","wild","An example would be the Helicobacter species that was highly variable in prevalence in both the wild animals and the stock colony animals. "
"12","wild","Draft genome sequences of eight enterohepatic Helicobacter species isolated from both laboratory and wild rodents. "
"13","fitness","Wild mouse gut microbiota promotes host fitness and improves disease resistance. "
"14","adaptat","This adaptation and its susceptibilities to commonly-used antibiotics may make it a candidate as a vector for delivering oral vaccines to this species [30]. "
"15","adaptat","Whether this is an indication of a restricted host range or a specific adaptation for this Table 2. "
"16","adaptat","Hydrogenosomes: eukaryotic adaptations to anaerobic environments. "
"17","inbred","To further understanding of P. leucopus’ total genomic content, we investigated gut microbiomes of an outbred colony of P. leucopus, inbred M. musculus, and a natural population of P. leucopus. "
"18","inbred","A limitation to the study was that the LL stock animals were outbred, and the BALB/c mice were inbred. "
"19","inbred","An inbred lineage derived from the LL stock population was not available. "
"20","inbred","On the other hand, this distinction provided a comparison of microbiome diversities between an outbred and inbred population. "
"21","inbred","As expected, there was greater alpha diversity among the outbred samples than the inbred (Fig 10). "
"22","inbred","Alpha diversity (left) and beta diversity (right) of gut metagenomes of outbred Peromyscus leucopus (green), a natural population of P. leucopus (blue), and inbredMus musculus (red). "
"23","inbred","Fig 10 compares the alpha diversity by Shannon index and beta diversity by Bray-Curtis dissimilarity of the inbred BALB/c M. musculus, outbred LL stock P. leucopus, and the natural population of P. leucopus of Block Island. "
"24","model","P. leucopus differs in its social behavior and reproductive physiology from rodents that are traditional experimental models [13, 14]. "
"25","model","P. leucopus’ importance as a pathogen reservoir, its resilience in the face of infection, and its appealing features as an animal model [6, 16], prompted our genetic characterization of this species, beginning with sequencing and annotating its nuclear and mitochondrial genomes [17, 18]. "
"26","model","The bootstrapped tree was generated with PhyML with the setstings of the LG model, 4 rate classes, and 100 replicates. "
"27","model","Peromyscus mice as a model for studying natural variation. eLife. 2015; 4: e06813. "
"28","model","Helicobacter hepaticus infection in mice: models for understanding lower bowel inflammation and cancer. "
"29","disease","RESEARCH ARTICLE Lactobacilli and other gastrointestinal microbiota of Peromyscus leucopus, reservoir host for agents of Lyme disease and other zoonoses in North America Ana Milovic1, Khalil Bassam1,2, Hanjuan Shao1, Ioulia Chatzistamou3, Danielle M. "
"30","disease","BarbourID 1,5* 1 Department of Microbiology & Molecular Genetics, University of California Irvine, Irvine, California, United States of America, 2 Faculty of Medicine, American University of Beirut, Beirut, Lebanon, 3 Department of Pathology, Microbiology and Immunology, School of Medicine, University of South Carolina, Columbia, South Carolina, United States of America, 4 Department of Ecology, Evolution and Environmental Biology, Columbia University, New York, New York, United States of America, 5 Department of Medicine, University of California Irvine, Irvine, California, United States of America * abarbour@uci.edu Abstract The cricetine rodent Peromyscus leucopus is an important reservoir for several human zoonoses, including Lyme disease, in North America. "
"31","disease","(2020) Lactobacilli and other gastrointestinal microbiota of Peromyscus leucopus, reservoir host for agents of Lyme disease and other zoonoses in North America. "
"32","disease","These include Lyme disease, babesiosis, anaplasmosis, a form of relapsing ever, an ehrlichiosis, and a viral encephalitis. "
"33","disease","More distant still was the agent of Lyme disease, Borreliella burgdorferi, of the family Borreliaceae [53]. "
"34","disease","Infectious diseases and predators were not a variable. "
"35","disease","If there were to be future interventions targeting P. leucopus to interrupt disease transmission, Block Island would likely be a candidate site for this application. "
"36","disease","As their studies first intimated, the rodent may plausibly owe as much to the genomes of their microbiota as to the nuclei and mitochondria of their somatic cells for either ameliorating or exasperating disease [83]. "
"37","disease","The agent of Lyme disease Borreliella burgdorferi is enzootic on the island [87] Animals were trapped at three locations: 1, a nature conservation area (41.15694, -71.58972); 2, private land with woodlots and fields (41.16333, -71.56611); and 3, Block Island National Wildlife Refuge (41.21055, -71.57222). "
"38","disease","Genomes, expression profiles, and diversity of mitochondria of the White-footed Deermouse Peromyscus leucopus, reservoir of Lyme disease and other zoonoses. "
"39","disease","The genome of Peromyscus leucopus, natural host for Lyme disease and other emerging infections. "
"40","disease","Oral vaccine that breaks the transmission cycle of the Lyme disease spirochete can be delivered via bait. "
"41","disease","High burdens of Ixodes scapularis larval ticks on white-tailed deer may limit Lyme disease risk in a low biodiversity setting. "
"42","disease","Integrated assessment of behavioral and environmental risk factors for Lyme disease infection on Block Island, Rhode Island. "
"43","disease","Wild mouse gut microbiota promotes host fitness and improves disease resistance. "
"44","environment","The study extended to samples of P. leucopus deermice in their natural environments and, for a comparative animal, vivarium-reared Mus musculus under similar husbandry. "
"45","environment","Bacteria that have assigned to this genus are highly divergent and include free-living organisms in a variety of environments, symbionts of termites, the agent of syphilis, and gut residents, such as T. porcinum, which was isolated from the feces of pigs [52]. "
"46","environment","Besides a variety of environmental sources, including hot springs and microbial mats, these poorly-characterized organisms have also been identified in the feces of humans and other animals. "
"47","environment","Gut metagenomes of a natural population The foregoing studies were of animals born and reared under controlled conditions, including the same diet and environmental parameters for all individuals in the group. "
"48","environment","Caring for Peromyscus spp. in research environments. "
"49","environment","Hydrogenosomes: eukaryotic adaptations to anaerobic environments. "
"50","environment","Integrated assessment of behavioral and environmental risk factors for Lyme disease infection on Block Island, Rhode Island. "
"51","human","BarbourID 1,5* 1 Department of Microbiology & Molecular Genetics, University of California Irvine, Irvine, California, United States of America, 2 Faculty of Medicine, American University of Beirut, Beirut, Lebanon, 3 Department of Pathology, Microbiology and Immunology, School of Medicine, University of South Carolina, Columbia, South Carolina, United States of America, 4 Department of Ecology, Evolution and Environmental Biology, Columbia University, New York, New York, United States of America, 5 Department of Medicine, University of California Irvine, Irvine, California, United States of America * abarbour@uci.edu Abstract The cricetine rodent Peromyscus leucopus is an important reservoir for several human zoonoses, including Lyme disease, in North America. "
"52","human","Its wide geographic range extends from rural areas to suburbs and even cities, and it is especially common in areas where humans and wildland areas interface [5]. "
"53","human","P. leucopus also merits attention as a natural host and keystone reservoir for several tickborne zoonoses of humans (reviewed in [15]. "
"54","human","For humans these infections are commonly disabling and sometimes fatal, but P. leucopus is remarkably resilient in the face of persistent infections with these pathogens, singly or in combination. "
"55","human","As in humans [27], Bacteroidaceae, Lachnospiraceae, Prevotellaceae, and Ruminococcaceae were abundant in the gut metagenome and cumulatively accounted for approximately half of the identified families in the P. leucopus sample. "
