"","Keyword","Context"
"1","wild","In contrast, hepatic CYP1A1 was moderately induced in TLR2deficient mice without restoring their ability to clear BaP from systemic circulation, as present in wild-type animals. "
"2","wild","After feeding of BaP for 21 days, only TLR22/2 mice, but not their wild type littermates developed polyps in the colon. "
"3","wild","In an initial experiment, we identified the basal expression of CYP1A1 to be dramatically reduced in the intestine of TLR22/2 mice compared to wild-type (WT) animals with the corresponding genetic background. "
"4","wild","Mice of each genotype (wild-type and TLR2tm1Kir/J, 30 in total) were divided into two groups (7–8 animals/group), one of them receiving BaP. "
"5","wild","The fold-changes reported are ratios of the averages calculated for the wild-type and TLR22/2 animals. "
"6","wild","Results In the first experiment, differences in gene expression in the intestines between mice that were deficient for functional TLR2 protein and wild type (WT) animals were measured with Agilent Whole Mouse Genome Oligo Microarrays. "
"7","wild","In the consequent intervention study, we investigated whether feeding with BaP induces expression of intestinal mRNAs for CYP1A1, CYP1A2, and CYP1B1 as well as concentrations of CYP 1A1/CYP1A2 protein in TLR22/2 mice and in wild-type animals. "
"8","wild","Relative gene expressions in the intestine of TLR2-deficient that are changed at least 4-fold compared to wild-type mice. "
"9","wild","Probe set Target ID Gene symbol Gene name FC Raw P value Adjusted P value Up-regulated A_52_P17207 AK145339 Pla2g4c phospholipase A2, group IVC (cytosolic, calciumindependent) 9.6 1.2361022 3.0661021 A_51_P224263 NM_134052 Adi1 acireductone dioxygenase 1 9.3 2.95610210 1.2261025 A_51_P428360 NM_023881 Retnlb resistin like beta 9.2 1.9761022 3.4361021 A_52_P243075 NM_001004762 Pla2g4c phospholipase A2, group IVC (cytosolic, calciumindependent) 7.7 1.6761022 3.3061021 A_52_P228437 AK088871 Mbnl1 muscleblind-like 1 (Drosophila) 5.1 5.2261027 1.1361023 A_52_P203440 U90926 U90926 cDNA sequence U90926 5.0 3.8561023 2.3061021 Down-regulated A_51_P279693 NM_009992 Cyp1a1 cytochrome P450, family 1, subfamily a, polypeptide 1 222.5 1.2361024 5.8461022 A_52_P731333 AK042046 214.1 2.1261028 1.2561024 A_52_P520788 AK039908 Scfd1 sec1 family domain containing 1 210.3 5.5061029 5.6861025 A_51_P215627 NM_207229 Plac9 placenta specific 9 28.8 5.3961029 5.6861025 A_51_P162984 NM_013637 Prm1 protamine 1 27.3 1.2661023 1.6261021 A_51_P423290 XM_284198 Mmrn1 multimerin 1 27.1 1.2461026 2.5661023 A_52_P565847 NM_001004153 AU018091 expressed sequence AU018091 24.9 3.8961022 4.0861021 A_51_P194099 NM_009381 Thrsp thyroid hormone responsive SPOT14 homolog (Rattus) 24.2 2.0861022 3.4661021 RNA was isolated from intestines of six wild-type and six TLR22/2 mice and gene expression was measured by applying cRNA from each mouse individually on an Agilent Whole Mouse Genome Oligo Microarray (G4122F). "
"10","wild","(C) Densitometric evaluation of chemoluminescence of CYP1A bands: BaP feeding induced massively CYP1A1 protein production in the intestine of wild-type animals, but not in that of TLR22/2 mice. "
"11","wild","In contrast, CYP1A1 was induced moderately in the liver of TLR22/2 animals, but not in that of wild-type mice. doi:10.1371/journal.pone.0032309.g001 Regulation of CYP1 by TLR2 PLoS ONE | www.plosone.org 5 March 2012 | Volume 7 | Issue 3 | e32309 CYPs in the gastrointestinal tract is protective in cancer development is also substantiated by a study in which significantly suppressed levels of three CYPs were found in non-malignant intestinal tissue of patients with adenoma compared to healthy controls [33]. "
"12","wild","Hepatic and intestinal mRNA expression of AHR and ARNT in TLR22/2 and wild-type mice with and without BaP feeding. "
"13","wild","Morphology of colon mucosa from TLR22/2 and wild-type mice with and without BaP feeding. "
"14","wild","(A) wild-type mice fed corn-oil soaked chow (control diet) (B) wild-type mice fed with BaP (C) TLR22/2 mice on control diet (D) TLR22/2 mice on BaP diet. "
"15","model","A linear model was fitted and modified t-statistics (empirical Bayes shrinkage) was applied using the default proportion and limits for standard deviation (0.01 and [0.1, 4] respectively). "
"16","model","This composite evidence strongly points towards a principal availability of an intact AHR/ARNT signaling pathway in the used TLR22/2 mice model. "
"17","model","Acknowledgments The authors thank Pernille Wehler Gullich for animal care and Louise Hjerrild Zeuthen for establishing the TLR22/2 mice model as well as Lisbeth Buus Rosholm and Lene Holberg Blicher for technical help. "
"18","model","Smyth GK (2005) Limma: linear models for microarray data. "
"19","model","(2010) Toll-like receptor 2 signaling protects mice from tumor development in a mouse model of colitis-induced cancer. "
"20","knockout","Experiments with gene knockout animals, which show the involvement of other TLRs and intracellular molecules that are related to TLR signaling, might contribute to the understanding of the interaction between TLR2 and CYP1A1 in the intestine. "
"21","knockout","(2006) Oral benzo[a]pyrene in Cyp1 knockout mouse lines: CYP1A1 important in detoxication, CYP1B1 metabolism required for immune damage independent of total-body burden and clearance rate. "
