"","Keyword","Context"
"1","wild","However, the adenine-induced kidney damage in wild-type mice was comparable to that in IL-17A-deficient mice, suggesting that IL-17A does not play a major role in the disease condition. "
"2","wild","Deficiency of IL-17A Did Not Influence Adenine-Induced Kidney Damage To evaluate the role of IL-17A in adenine-induced kidney damage, we compared Il17a-/and wild-type mice (Figure 6a). "
"3","wild","When mice were fed the adenine-rich diet, the degree of kidney dysfunction (measured by the elevation of blood urea nitrogen and creatinine) was not significantly different between Il17a-/and wild-type mice (Figure 6b). "
"4","wild","Deficiency of IL-17A Did Not Influence Adenine-Induced Kidney Damage To evaluate the role of IL-17A in adenine-induced kidney damage, we compared Il17a-/and wild-type mice (Figure 6a). "
"5","wild","When mice were fed the adenine-rich diet, the degree of kidney dysfunction (measured by the elevation of blood urea nitrogen and creatinine) was not significantly different between Il17a-/and wild-type mice (Figure 6b). "
"6","wild","Deficiency of IL-17A did not affect adenine-induced kidney damage. (a) Experimental course of wild-type (WT) and IL-17A knockout (IL17 KO) mice treated with or without adenine. (b) Blood urea nitrogen (BUN) and creatinine levels. (c) Histological analysis of the kidney sections using Masson’s trichrome, Sirius red and F4/80 stain. "
"7","wild","Deficiency of IL-17 id not affect adenin -induce kidney damage. (a) Experimental cours of wild-type (WT) and IL-17A knockout (IL17 KO) mice treated with or without adenine. (b) Blood urea nitrogen (BUN) and creatinine levels. (c) Histological analysis of the kidney sections using Masson’s trichrome, Sirius red and F4/80 stain. "
"8","wild","For Experiment 4, at eight weeks of age, male Il17a-/mice and wild-type C57BL/6JJcl mice were fed the normal CE-2 diet or the 0.2% adenine-containing diet for six weeks. "
"9","model","In the autoimmune glomerular nephritis model, germ-free conditions also mitigated kidney damage by suppressing the migration of inflammatory cells such as Th17, to the kidney [22]. "
"10","model","Therefore, the extent of the influence of microbiota on kidney diseases appears to vary depending on the model used and methods of microbial depletion (germ-free condition or antibiotic treatment). "
"11","model","Adenine-induced kidney disease in mice is frequently used as an experimental animal model of CKD [4,9,25,26]. "
"12","model","In addition, the expression levels of fibrosis-related genes (Tgfb1, Fn1, and Col1a1) and inflammation-related genes (Emr1, Il1a, and Tnf ) were lower in the kidneys of AD + Abx mice than those in AD mice without antibiotic treatment, suggesting that the antibiotic treatment could ameliorate renal fibrosis and inflammation in this model (Figure 4g). "
"13","model","In addition, the expression levels of fibrosis-related genes (Tgfb1, Fn1, and Col1a1) and inflammation-related genes (Emr1, Il1a, and Tnf) were lower in the kidneys of AD + Abx mice than those in AD mice without antibiotic treatment, suggesting that the antibiotic treatment could ameliorate renal fibrosis and inflammation in this model (Figure 4g). "
"14","model","The renal immune response was also significantly altered by the GF condition, wherein IL-17A expression was the most affected in GF + AD mice; however, the deletion of this gene did not significantly affect the disease condition in our adenine-induced kidney damage model. "
"15","model","The renal immune response was also significantly altered by the GF condition, wherein IL-17A expression was the most affected in GF + AD mice; however, the deletion of this gene did not significantly affect the disease condition in our adenine-induced kidney damage model. "
"16","model","Although IL-17 has been reported to be involved in the pathogenesis of autoimmune glomerular nephritis [37], its signaling shows a protective effect on renal fibrosis in the obstructed kidney model mice [38]. "
