"","Keyword","Context"
"1","wild","Plant-derived ingredients can contribute to reduce costs and nitrogenous effluents while sparing wild fish stocks. "
"2","wild","NMR metabolic profiling of organic and aqueous sea bass extracts: Implications in the discrimination of wild and cultured sea bass. "
"3","wild","Quality of farmed and wild sea bass lipids studied by 1H NMR: Usefulness of this technique for differentiation on a qualitative and a quantitative basis. "
"4","model","PLS models were validated by permutation testing, following a sevenfold crossvalidation test (Triba et al. "
"5","model","S1) however, permutation tests did not validate the models. "
"6","model","Ethical approval To fulfill the purpose of this study, the full animal model was required using European seabass (Dicentrarchus labrax). "
"7","model","PLS/OPLS models in metabolomics: The impact of permutation of dataset rows on the K-fold cross-validation quality parameters. "
"8","disease","Differing biosynthetic capacities encountered across fish species make taurine an essential nutrient being that taurine-deficient formulations have been associated with reduced growth and survival, and increased susceptibility to diseases. "
"9","environment","Carvalho1 · Ivan Viegas1,2 Received: 20 February 2018 / Accepted: 23 June 2018 / Published online: 4 July 2018 © Springer Science+Business Media, LLC, part of Springer Nature 2018 Abstract Introduction Feed optimization is a key step to the environmental and economic sustainability of aquaculture, especially for carnivorous species. "
"10","environment","Reduction in the environmental impact of waste discharged by fish farms through feed and feeding. "
"11","environment","R: A language and environment for statistical computing. "
"12","environment","(2015) Application of NMR-based metabolomics for environmental assessment in the Great Lakes using zebra mussel (Dreissena polymorpha). "
