"","Keyword","Context"
"1","wild","The studies demonstrate that experimental infection of MNV in wild-type mice results in minimal to no histologic changes. "
"2","wild","Interestingly, however, many strains of mice—including wild-type and other immunodeficient strains, such as recombination activating gene-deficient (Rag-/-) mice, which lack T and B cells—did not succumb to lethal disease after infection with MNV-1. "
"3","wild","These lesions are characterized as mild to severe, multifocal to diffuse inflammatory lesions with variable necrosis or fibrosis.45,49 In contrast, only minimal to mild hepatic lesions have been reported in immunocompetent outbred SW mice and wild-type 129 mice. "
"4","wild","In SW mice, there were small foci of inflammatory cells, including neutrophils, lymphocytes, or macrophages in 80% of livers, and they were not consistently associated with MNV-positive IHC staining.38 In 129 wild-type mice, 15% of livers had hepatic veins with adhesions of mononuclear leukocytes (diagnosed as mild vasculitis by the authors) with occasional mild inflammatory foci.45 Pneumonia has been reported in naturally infected Stat1-/and IfngR-/-mice but not wild-type mice, indicating the importance of the interferon response in controlling inflammation against viral infections such as MNV.45,49 Interestingly, although noroviruses are gastrointestinal pathogens, only 1 report described histologic changes in the intestines of 129 mice naturally infected with MNV, and these changes were limited to enlargement of Peyer patches with increased germinal centers.45 This suggests that MNV is well adapted to its immunocompetent host and causes no or only subtle disease in the intestines after natural infection. "
"5","wild","Controlled experimental MNV infections in wild-type mice allow for the evaluation of histologic lesions attributable to MNV without other confounding variables, such as immunodeficiency, unknown inoculating dose, viral strain, or timing of infection (Table 2). "
"6","wild","The majority of studies conducted in wild-type mice infected with MNV show no overt clinical signs of disease or histologic lesions. "
"7","wild","However, histologic changes were recently reported in wild-type 129 mice, including mild to moderate lesions in the liver (defined as 1–2 or 5–10 foci of inflammatory cells per 10 fields at 10 objective, respectively) and reactive changes in the lymphoid tissues, including enlargement of small intestinal Peyer patches with increased Table 2. "
"8","wild","C R 6 n /r n /r n /r n /r n /r þ n /r n /r n /r 2 9 FV B .1 2 9 P 2 -A bc b1 at m 1 B o r (M dr 1 a/) þ H el ic ob ac te r bi lis M N V -4 n /r n /r þ n /r – þ n /r þ n /r 2 8 1 2 9 -S m ad 3 tm 1 P a r / J þ H el ic ob ac te r bi lis M N V -4 n /r n /r n /r n /r n /r – n /r n /r n /r U n p 1 2 9 -S m ad 3 tm 1 P a r / J x 1 2 9 S6 /S vE vT ac -R ag 2 tm 1 Fw a (S m ad 3 -/ /R ag 2 -/ ) M N V -4 – – – n /r – – n /r n /r n /r U n p B 6 .1 2 9 S1 -N od 2 tm 1 Fl v / J þ H el ic ob ac te r bi lis M N V -4 n /r n /r – n /r – – n /r n /r n /r U n p FV B .1 2 9 P 2 -A bc b1 at m 1 B o r (M dr 1 a/) þ A IN 9 3 M d ie t M N V -4 n /r n /r – n /r n /r – n /r n /r n /r U n p FV B .1 2 9 P 2 -A bc b1 at m 1 B o r (M dr 1 a/) þ h ig h fa t d ie t M N V -4 n /r n /r – n /r n /r – n /r n /r n /r A b b re vi at io n s: þ ,h is to lo gi c ch an ge s re p o rt ed ;– ,n o h is to lo gi c ch an ge s; A b x ,a n ti b io ti cs ;A SF ,a lt er ed Sc h ae d le r flo ra ;D SS ,d ex tr an su lfa te so d iu m ;M LN ,m es en te ri c ly m p h n o d e; M N V ,m u ri n e n o ro vi ru s; n /r ,n o t re p o rt ed ; p er it , p er it o n eu m ; re f, re fe re n ce ; u n p , u n p u b lis h ed . 757 germinal centers, splenic red pulp hyperplasia, and activation of the white pulp.45 Therefore, the strain or stock of the wildtype mouse and the particular infecting MNV strain or isolate are likely important determinants of whether histologic changes will be seen after infection. "
"9","model","To address the potential impact of MNV infection on research outcomes, numerous studies have been conducted with various mouse models of human disease and have generated mixed results, ranging from no impact to significant disease. "
"10","model","The aim of this review is to summarize the histologic findings that have been reported with MNV infection in several mouse models. "
"11","model","In specific disease models including atherosclerosis, MNV infection had a variable impact that was dependent on the mouse model, viral strain, timing of infection, or other experimental variables. "
"12","model","It is important to recognize the reported MNV lesions to help discern the possible influence of MNV infection on data generated in mouse models. "
"13","model","Importantly, MNV has a tropism to infect macrophages and dendritic cells and, more recently, has been reported to infect B cells.18,50 Infection of immune cells therefore raises the possibility that MNV may be a confounding factor in mouse models of inflammatory disease. "
"14","model","Surprisingly, results have been variable in that some mouse models are altered by MNV infection, while others do not show any changes. "
"15","model","For example, MNV has been shown to cause Paneth cell abnormalities in a mouse model of Crohn’s disease and to exacerbate inflammatory bowel disease (IBD) in a Helicobacter bilis–driven mouse model of IBD.4,29 Additionally, MNV has been reported to disrupt the epithelial barrier and increase inflammation in the stomach and colon of Il10-deficient mice.3 Effects outside the gastrointestinal system have also been reported with MNV infection, resulting in increased atherosclerosis in low-density lipoprotein receptor–deficient mice.36 MNV infection also altered another commonly used mouse model of atherosclerosis, the apolipoprotein E (Apoe)– deficient mice, but that effect was variable.12 Interestingly, however, a number of studies have also reported a lack of effect of MNV infection on research mouse models. "
