"","Keyword","Context"
"1","wild","OR I G I N A L A R T I C L E A novel approach to wildlife transcriptomics provides evidence of disease-mediated differential expression and changes to the microbiome of amphibian populations Lewis J. "
"2","wild","Subsequent analysis revealed these bacterial read sets to represent distinct communities of bacterial species, which is suggestive of an interaction between ranavirus and the host microbiome in the wild. "
"3","wild","As extrapolation of findings from laboratory studies to wild systems is often tenuous, to fully appreciate the true impacts of ranaviral infection we need to understand its impact on the transcript-level response of wild animals (Alvarez et al., 2015). "
"4","wild","The subsequent formation of the Frog Mortality Project (FMP) led to unprecedented public engagement in the study of a wildlife disease (see Price, Garner, Cunningham, Langton, & Nichols, 2016) and the formation of a unique database of frog populations known to have a positive history of ranaviral disease. "
"5","wild","In this study, we combine this controlled field system with a novel approach to the filtering of RNA-Seq read data collected from wild animals to investigate the impact of ranaviral disease history on the transcriptome of wild populations of R. temporaria in the UK. "
"6","wild","4.3 | Novel approach to wildlife transcriptomics Harnessing the potential of RNA-Seq to examine the mRNA transcript profiles of wild animals requires that contamination be minimized. "
"7","wild","However, traditional approaches to the removal of contaminant read data, consisting of limited alignment protocols against the genomes of humans and Escherichia coli bacteria (e.g., Yang, Qi, Bi, Fu, & Access, 2012), rarely encompass the possible range of contaminants of a wild-derived RNA sample. "
"8","wild","Our adoption of RNA-Seq read-filtering techniques previously utilized in clinical genomics studies (e.g., Burk et al., 2017; Jeraldo et al., 2015, 2016; Strong et al., 2014; Zheng et al., 2016) has allowed us to overcome the challenge of contamination in wild-collected samples, facilitating the identification and separation of potential contaminant reads from those of the organism of interest. "
"9","wild","However, ranaviruses have previously been shown to coinfect with several other micro-organisms in both wild (Landsberg et al., 2013; Warne, La Bumbard, La Grange, Vredenburg, & Catenazzi, 2016; Whitfield et al., 2013) and captive amphibian populations (Miller et al., 2008). "
"10","wild","Although incidental, our findings suggest that a relationship may also exist between the skin microbial communities of R. temporaria and ranaviruses in the wild. "
"11","wild","As our finding relies on tissue samples of a small number of individuals, a more comprehensive study of the interaction between ranaviruses and the structure of amphibian microbiomes in the wild would prove valuable. "
"12","wild","5 | CONCLUSION AND FUTURE DIRECTIONS Our results suggest that a disease history of ranavirus may alter the gene expression profile of wild R. temporaria populations but that such changes may not be associated with heightened ability to cope with the presence of a ranavirus. "
"13","wild","The incorporation of a novel read-filtering technique has provided us with evidence of a relationship between ranaviruses and the bacterial communities inhabiting amphibian skin in the wild. "
"14","wild","Ten years of transcriptomics in wild populations: What have we learned about their ecology and evolution? "
"15","wild","Reconstructing the emergence of a lethal infectious disease of wildlife supports a key role for spread through translocations by humans. "
"16","wild","Assessing the long-term impact of Ranavirus infection in wild common frog populations. "
"17","wild","Evidence for directional selection at a novel major histocompatibility class I marker in wild common frogs (Rana temporaria) exposed to a viral pathogen (Ranavirus). "
"18","wild","Population genetic patterns suggest a behavioural change in wild common frogs (Rana temporaria) following disease outbreaks (Ranavirus). "
"19","wild","Co-infection by chytrid fungus and ranaviruses in wild and harvested frogs in the tropical andes. "
"20","wild","Infection and co-infection by the amphibian chytrid fungus and Ranavirus in wild Costa Rican frogs. "
"21","wild","A novel approach to wildlife transcriptomics provides evidence of disease-mediated differential expression and changes to the microbiome of amphibian populations. "
"22","adaptat","K E YWORD S adaptation, amphibians, bacteria, disease biology, transcriptomics This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited. "
"23","adaptat","Toward understanding the genetic basis of adaptation to high-elevation life in poikilothermic species: A comparative transcriptomic analysis of two ranid frogs, Rana chensinensis and R. kukunoris. "
"24","model","The application of RNA-Seq-based transcriptomics to disease research has revolutionized our ability to understand the processes of and response to diseases, even in nonmodel organisms (Costa, Aprile, Esposito, & Ciccodicola, 2012; Wang, Gerstein, & Snyder, 2009). "
"25","model","We compared these values between disease status groups using a linear model fitted in R. "
"26","model","Effective number of species values showed that the alpha diversity of identified bacteria was significantly higher in disease-free populations (Table 1; Figure 2; linear model, t = 14.45, p = <.001). "
"27","model","Alpha diversity was shown to be significantly lower in positive disease history populations (linear model, t = 14.45, p = <.001). (b) Bray–Curtis dissimilarity multidimensional scaling (MDS) plot of the between sample similarities in bacterial community structure accounting for the abundance of each detected species. "
"28","model","Development and characterization of a model system to study amphibian immune responses to iridoviruses. "
"29","knockout","Abcb10 role in heme biosynthesis in vivo: Abcb10 knockout in mice causes anemia with protoporphyrin IX and iron accumulation. "
"30","disease","OR I G I N A L A R T I C L E A novel approach to wildlife transcriptomics provides evidence of disease-mediated differential expression and changes to the microbiome of amphibian populations Lewis J. "
"31","disease","Email: lewiscampbell866@gmail.com Funding information Natural Environment Research Council; FP7 People: Marie-Curie Actions Abstract Ranaviruses are responsible for a lethal, emerging infectious disease in amphibians and threaten their populations throughout the world. "
"32","disease","Extensive public engagement in the study of ranaviruses in the UK has led to the formation of a unique system of field sites containing frog populations of known ranaviral disease history. "
"33","disease","Within this unique natural field system, we used RNA sequencing (RNASeq) to compare the gene expression profiles of R. temporaria populations with a history of ranaviral disease and those without. "
"34","disease","We have identified a suite of 407 transcripts that are differentially expressed between populations of different ranaviral disease history. "
"35","disease","Our read-filtering approach also removed significantly more bacterial reads from libraries generated from positive disease history populations. "
"36","disease","K E YWORD S adaptation, amphibians, bacteria, disease biology, transcriptomics This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited. "
"37","disease","They are faced with diverse and numerous threats that include habitat loss (Cushman, 2006), climate change (Foden et al., 2013), over-harvesting by humans (Xie, Lau, Stuart, & Cox, 2007), as well as emerging infectious diseases (Chinchar, 2002; Longcore, Pessier, Nichols, & Longcorel, 1999). "
"38","disease","In addition to the fungal pathogens belonging to the genus Batrachochytrium, one of the most widespread and lethal amphibian diseases is caused by viruses belonging to the genus Ranavirus (Daszak, Berger, & Cunningham, 1999; Green, Converse, & Schrader, 2002). "
"39","disease","Ranaviruses are large double-stranded DNA viruses that are capable of causing disease in all classes of ectothermic vertebrates (Cunningham et al., 1996; Marschang, 2011; Whittington, Becker, & Dennis, 2010). "
"40","disease","The application of RNA-Seq-based transcriptomics to disease research has revolutionized our ability to understand the processes of and response to diseases, even in nonmodel organisms (Costa, Aprile, Esposito, & Ciccodicola, 2012; Wang, Gerstein, & Snyder, 2009). "
"41","disease","Across all taxa and research disciplines, field-based transcriptomic studies are rare (see review by Alvarez, Schrey, & Richards, 2015) and to date all examples of RNA-Seq-based transcriptomics in amphibian disease research have been conducted within laboratorybased study systems (Ellison et al., 2015; Price et al., 2015). "
"42","disease","The subsequent formation of the Frog Mortality Project (FMP) led to unprecedented public engagement in the study of a wildlife disease (see Price, Garner, Cunningham, Langton, & Nichols, 2016) and the formation of a unique database of frog populations known to have a positive history of ranaviral disease. "
"43","disease","In this study, we combine this controlled field system with a novel approach to the filtering of RNA-Seq read data collected from wild animals to investigate the impact of ranaviral disease history on the transcriptome of wild populations of R. temporaria in the UK. "
"44","disease","Based on information provided by property owners, the field sites in this database are known to have been either infected by or free from ranaviral disease for at least 20 years. "
"45","disease","A total of 13 frog populations (seven positive history and six disease free) were recruited. "
"46","disease","The three positive history and three disease-free field sites with the largest number of high-quality RNA extractions were selected for sequencing (Figure 1). "
"47","disease","We compared these values between disease status groups using a linear model fitted in R. "
"48","disease","The effective number of species value of each population was fitted as the response variable and disease status of population as the sole predictor. "
"49","disease","We used DESEQ2 (version 1.10.1, alpha = 0.05, Love, Huber, & Anders, 2014), which corrects for multiple hypothesis testing and discrepancy in sampling effort (read set size), to identify bacterial species that were differentially abundant between positive history and disease-free populations. "
"50","disease","Expression patterns were compared between population groups based on disease history. "
"51","disease","We used the cytoscape application BINGO (version 3.0.3; Maere, Heymans, & Kuiper, 2005) to explore the functional gene ontology (GO; Gene Ontology Consortium 2015) terms associated with our differentially expressed transcripts based on disease history grouping. "
"52","disease","Read sets from disease-free populations contained considerably lower percentages of putative bacterial reads (Table 1). "
"53","disease","This discrepancy was shown to be statistically significant based on comparison of bacterial read counts per disease history group (Table 1; Kruskal–Wallis chi-squared = 3.86, df = 1, p = .049). "
