"","Keyword","Context"
"1","wild","By applying a number of in vitro bioassays and comparing wild type, knockout mutant and complemented strains, we have now demonstrated that SslE specifically contributes to degradation of mucin substrates, typically present in the intestine and bladder. "
"2","wild","To exclude the possibility that the SslE signal at the bacterial surface could be partially attributed to the re-association of the secreted form of the protein to the membrane, we co-cultured the IHE3034 wild-type (WT) strain with the IHE3034DsslE strain engineered to express the GFP fluorescent protein. "
"3","wild","Confocal images of (A) IHE3034 wild-type, (B) IHE3034DsslE knockout mutant and (C) IHE3034DsslE::sslE_WT complemented strain. "
"4","wild","Incubation of mucin-based plates with the complemented strain IHE3034DsslE::sslE_WT carrying the WT sslE gene fully restored the wild-type phenotype as assessed by the lack of amido black staining. "
"5","wild","IHE3034 wild-type, IHE3034DsslE knockout mutant, IHE3034DsslE::sslE_WT (complemented with the sslE wild-type gene), and IHE3034DsslE::sslE_mut (complemented with the sslE gene mutated in the putative metallopeptidase motif), were grown on plates containing 0.5% bovine submaxillary mucin (SIGMA) and stained with 0.1% (wt/vol) amido black in 3.5 M acetic acid for 30 min and destained with 1.2 M acetic acid. "
"6","wild","(A) IHE3034 wild-type, the IHE3034DsslE knockout mutant, IHE3034DsslE::sslE_WT (complemented with the sslE gene wild-type) and IHE3034DsslE::sslE_mut (complemented with sslE gene mutated in the putative metallopeptidase motif), were loaded on the top of a mucin-gel matrix column polymerized in a 1 ml syringe. "
"7","wild","Complemented strains were obtained by transformation of the sslE mutant with sslE_WT and sslE_mut recombinant plasmids, carrying the sslE wild-type gene or the gene mutated in the putative metallopeptidase motif. "
"8","wild","IHE3034 wildtype, IHE3034DsslE knockout mutant, IHE3034DsslE::sslE_WT and IHE3034DsslE::sslE_mut were transformed by electroporation with the pGEN-luxCDABE plasmid (AmpR) expressing luciferase (plux strains). "
"9","wild","(A) Flow cytometry detection of K1 capsule on wild-type strain IHE3034 (left panel) and acapsulated IHE3034Dkps strains (right panel) by anti-capsule monoclonal antibody SEAM12 (blue lanes). "
"10","wild","(B) SslE surface detection on wild-type IHE3034 (left panel) and its derivative lacking the capsule IHE3034Dkps (right panel) by anti-SslE immune sera (blue lines) compared to the PBS negative control (red). "
"11","wild","(B) Inhibition of wild-type IHE3034 translocation through a mucin-gel matrix by anti-C-SslE antibodies compared to negative controls. "
"12","fitness","Although these data do not exclude that the catabolism of such glycoproteins may also contribute to an increased fitness of E. coli in the outer mucus layer, the pathogenic strains that are armed with immune evasion virulence factors may use SslE as a spearhead to penetrate the sterile inner mucus layer so as to intimately adhere to the epithelial cells of the host. "
"13","adaptat","Hooper LV, Macpherson AJ (2010) Immune adaptations that maintain homeostasis with the intestinal microbiota. "
"14","mutant","By applying a number of in vitro bioassays and comparing wild type, knockout mutant and complemented strains, we have now demonstrated that SslE specifically contributes to degradation of mucin substrates, typically present in the intestine and bladder. "
"15","mutant","The sslE deletion mutant strain (IHE3034DsslE) did not show any surface labeling (Fig. "
"16","mutant","Complementation of the mutant strain with a pET24b+ plasmid carrying the sslE gene (including the promoter region) restored antigen surface localization (Fig. "
"17","mutant","In particular, in vitro analysis of the ability of an sslE knockout mutant strain to transverse an agar-based mucin matrix revealed that SslE is essential to E. coli mucinase activity. "
"18","mutant","Confocal images of (A) IHE3034 wild-type, (B) IHE3034DsslE knockout mutant and (C) IHE3034DsslE::sslE_WT complemented strain. "
"19","mutant","Testing of this mutant by the amido black assay revealed a phenotype comparable to the sslE KO strain (Fig. "
"20","mutant","IHE3034 wild-type, IHE3034DsslE knockout mutant, IHE3034DsslE::sslE_WT (complemented with the sslE wild-type gene), and IHE3034DsslE::sslE_mut (complemented with the sslE gene mutated in the putative metallopeptidase motif), were grown on plates containing 0.5% bovine submaxillary mucin (SIGMA) and stained with 0.1% (wt/vol) amido black in 3.5 M acetic acid for 30 min and destained with 1.2 M acetic acid. "
"21","mutant","(A) IHE3034 wild-type, the IHE3034DsslE knockout mutant, IHE3034DsslE::sslE_WT (complemented with the sslE gene wild-type) and IHE3034DsslE::sslE_mut (complemented with sslE gene mutated in the putative metallopeptidase motif), were loaded on the top of a mucin-gel matrix column polymerized in a 1 ml syringe. "
"22","mutant","In our study, the diminished capacity of the sslE mutant strain to translocate through a mucin-rich matrix in vitro suggests that SslE activity may facilitate bacterial penetration of the mucosal surface, including the inner mucus layer, to reach the underlying host epithelium. "
"23","mutant","Construction of sslE deletion mutant and complemented strains The isogenic sslE knockout mutant strain was constructed by replacement of the entire gene by an antibiotic resistance cassette. "
"24","mutant","Complemented strains were obtained by transformation of the sslE mutant with sslE_WT and sslE_mut recombinant plasmids, carrying the sslE wild-type gene or the gene mutated in the putative metallopeptidase motif. "
"25","mutant","IHE3034 wildtype, IHE3034DsslE knockout mutant, IHE3034DsslE::sslE_WT and IHE3034DsslE::sslE_mut were transformed by electroporation with the pGEN-luxCDABE plasmid (AmpR) expressing luciferase (plux strains). "
"26","mutant","By comparing the SslE-specific signal between IHE3034 WT and the IHE3034Dkps deletion mutant by FACS and confocal imaging analysis, we demonstrated that the K1 capsule clearly interferes with the anti-SslE antibody accessibility and recognition of the protein on the bacterial surface. "
"27","model","To test this hypothesis, we used wellestablished animal models and demonstrated that immunization with SslEIHE3034 significantly reduced gut, kidney and spleen colonization by strains producing variant II SslE and belonging to different pathotypes. "
"28","model","We have recently proposed ECOK1_3385 as a promising vaccine candidate able to confer protection in a murine model of sepsis [10,11]. "
"29","model","This hypothesis was corroborated by the fact that in mouse models of intestinal and urinary tract colonization, SslE variant I induced protective immunity also against E. coli strains expressing variant II. "
"30","model","SslE promoter is functional in a mouse model of intestinal colonization The evidence that antibodies against SslEIHE3034 are functional and recognize different variants allows us to postulate that a vaccine containing this antigen may have the potential to protect against most pathogenic E. coli species. "
"31","model","In order to test the protective efficacy of SslEIHE3034 (variant I), we set up a mouse model of intestinal colonization using the ETEC GL53 strain. "
"32","model","Variant I SslE induces cross-protective immunity against variant II SslE expressing strains in intestinal colonization, UTI and sepsis mouse models Cross-protective efficacy was evaluated by immunizing 30 mice intranasally with the recombinant variant I SslE and challenging Figure 3. "
"33","model","To further support the observation that SslEIHE3034 (variant I) induces heterologous protection, we considered two alternative models: a murine model of ascending UTI and a murine sepsis model. "
"34","model","In the UTI model, 30 mice were intranasally inoculated with either cholera toxin (CT) alone (as an adjuvant) or an SslEIHE3034-CT mixture. "
"35","model","In the sepsis model, systemic E. coli infection was performed as recently reported [10]. "
