"","Keyword","Context"
"1","wild","Sprague Dawley rats (female, 16 weeks old) were divided into the wild-type (WT) control group (n=9) and PD group (n=9). "
"2","wild","Sixteen-week-old female Sprague Dawley rats (Beijing Vital River Laboratory Animal Technology Company, China) were randomly divided into the wildtype (WT) control group (n=9) and PD group (n=9). "
"3","wild","1 Successful establishment of PD model in rats Ligated periodontium and teeth from wild-type (WT) and periodontitis (PD) rats were analyzed by micro-CT (A), hematoxylin and eosin staining (B), and tartrate-resistant acid phosphatase staining (C). "
"4","adaptat","Inflammation-induced metabolic derangements or adaptation: An immunometabolic perspective. "
"5","model","2 RESULTS 2.1 PD Model Establishment To establish the PD model, we performed periodontal ligation using 3-0 silk for eight weeks. "
"6","model","These data indicate that the PD model was successfully established. "
"7","model","1 Successful establishment of PD model in rats Ligated periodontium and teeth from wild-type (WT) and periodontitis (PD) rats were analyzed by micro-CT (A), hematoxylin and eosin staining (B), and tartrate-resistant acid phosphatase staining (C). "
"8","model","To explore the effect of PD on osteoporosis, we used 16-week-old rats to establish a PD model. "
"9","model","TNF-α is involved in bone remodeling, and can exhibit synergy with other cytokines, such as IL-6, by activating the protein kinase R-like endoplasmic reticulum kinase pathway[21], the NF-κB pathway, and the Wnt pathway[22, 23], thereby increasing the expression of osteoclast markers, sp 500 bp Periodontal ligature Blood 2 w 4 w 8 w 2 w 4 w 8 w sp 500 bp 500 bp 500 bp Periodontal ligature Blood 2 w 4 w 8 w 2 w 4 w 8 w sp Periodontal ligature Blood 2 w 4 w 8 w 2 w 4 w 8 w sp Periodontal ligature Blood 2 w 4 w 8 w 2 w 4 w 8 w Porphyromonas gingivalis (Pg) sp 500 bp Periodontal ligature Blood 2 w 4 w 8 w 2 w 4 w 8 w Actinobacillus actinomycetemcomitans (Aa) sp 500 bp Periodontal ligature Blood 2 w 4 w 8 w 2 w 4 w 8 w Fusobacterium nucleatum (Fn) Prevotella intermedia (Pi) sp 500 bp 250 bp 1000 bp Periodontal ligature Blood 2 w 4 w 8 w 2 w 4 w 8 w sp Periodontal ligature Blood 2 w 4 w 8 w 2 w 4 w 8 w sp Periodontal ligature Blood 2 w 4 w 8 w 2 w 4 w 8 w Streptococcus mutans (Sm) Treponema denticola (Td) Prevotella nigrescens (Pn) Tannerella forsythia (Tf) Campylobacter rectus (Cr) Fig. "
"10","model","In experimental animal models, Gram-negative anaerobic bacteria (such as Pg) in the periodontium can induce protein citrullination by releasing specific deaminases that may stimulate the formation of anti-citrullinated protein antibodies in RA patients[32]. "
"11","model","The correlation between postmenopausal osteoporosis and inflammatory periodontitis regarding bone loss in experimental models. "
"12","disease","753Current Medical Science 40(4):2020 Current Medical Science DOI https://doi.org/10.1007/s11596-020-2243-8 40(4):753-760,2020 Effect of Periodontal Pathogens on Total Bone Volume Fraction: A Phenotypic Study* Zai-yu ZHANG1, 2†, Meng-ru XIE1†, Yi LIU1, Yao-xu LI1, Ke WU3, Yu-mei DING1# 1Department of Stomatology, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan 430022, China 2Department of Stomatology, The First Affiliated Hospital of Guangzhou Medical University, Guangzhou 510120, China 3Gastrointestinal Surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan 430022, China Huazhong University of Science and Technology 2020 Summary: Studies have shown that periodontal pathogens can enter the bloodstream, causing a series of reactions that can lead to a variety of systemic diseases. "
"13","disease","Key words: periodontitis; periodontal pathogens; bone mineral density; inflammation; systemic disease Zai-yu ZHANG, E-mail: zhangzaiyu9202@163.com; Mengru XIE, E-mail: hbxiemengru@hust.edu.cn †Both authors contributed equally to the work. "
"14","disease","Periodontitis (PD) is a chronic destructive disease of periodontal support tissue and it leads to the inflammation of gums, absorption of alveolar bone, loosening and shedding of the teeth. "
"15","disease","Many studies have shown an association of PD with systemic diseases, such as cardiovascular diseases, diabetes, and rheumatoid arthritis (RA)[4]. "
"16","disease","Osteoporosis is a multifactorial disease, characterized by a decrease in bone mass and progressive deterioration of bone microstructure that can lead to a gradual increase in bone fragility, and even bone fracture. "
"17","disease","As the population ages, the incidence of osteoporosis increases and this condition ranks 754 Current Medical Science 40(4):2020 third among chronic diseases[5]. "
"18","disease","Both diseases can lead to the loss of bone tissue. "
"19","disease","Given the involvement of PD in many systemic diseases, it seems that PD may participate in the progression of osteoporosis. "
"20","disease","3 DISCUSSION The prevalence of osteoporosis and periodontal disease is increasing globally[4]. "
"21","disease","When periodontal pathogens enter the systemic circulatory system, they can promote the development of systemic diseases and aggravate the disease severity. "
"22","disease","Prevalences of periodontal diseases and dental caries in China: re-analysis of the data from the Third National Epidemiological Survey on Oral Health. "
"23","disease","Prevalence of periodontal disease, its association with systemic diseases and prevention. "
"24","disease","The relationship between postmenopausal osteoporosis and periodontal disease. "
"25","disease","Association between periodontal disease and osteoporosis in postmenopausal women in Jordan. "
"26","disease","Association between periodontal disease and osteoporosis by gender: a nationwide population-based cohort study. "
"27","disease","Host response mechanisms in periodontal diseases. "
