"","Keyword","Context"
"1","wild","Upon cold exposure as well as after high-fat diet feeding (diet-induced obesity or DIO model), these knockout (KO) mice developed less subcutaneous and gonadal white adipose tissue (WAT) as compared to their wild-type (WT) littermates (reduction was more pronounced in ADAMTS5-P mice). "
"2","wild","ADAMTS5 wild-type (WT or Adamts5+/+) and homozygous deficient (Adamts5-/-) littermate mice were generated from heterozygous breeding pairs and genotyped as described [13, 15] (http://dx.doi.org/10.17504/protocols.io.j9wcr7e; http://dx.doi.org/10.17504/protocols.io. kaucsew). "
"3","wild","BW, body weight; s, subcutaneous; GON, gonadal; BAT, brown adipose tissue; WAT, white adipose tissue. ap<0.05 versus wild-type mice according to the non-parametric Mann-Whitney U test. https://doi.org/10.1371/journal.pone.0190595.t002 ADAMTS5 and obesity PLOS ONE | https://doi.org/10.1371/journal.pone.0190595 January 2, 2018 5 / 16 Effect of cold exposure on browning of WAT During exposure of WT or homozygous deficient ADAMTS5-P and ADAMTS5-J mice to 4˚C for only 72 h, all mice lost some weight, whereas food intake was not different between genotypes (Table 4). "
"4","wild","Genotyping of wild-type (+/+), heterozygous (+/-) and homozygous (-/-) deficient ADAMTS5-P and ADAMTS5-J mice. "
"5","wild","Data are corrected for the housekeeping gene β-actin and normalized to wild-type (WT) mice (+/+). "
"6","wild","(A) Body weight change of wild-type (white bars; +/+) and Adamts5-/--J mice (black bars; -/-) over 72 h. "
"7","wild","BW, body weight; FI, food intake; s, subcutaneous; GON, gonadal; BAT, brown adipose tissue; WAT, white adipose tissue. a p<0.01 versus the corresponding wild-type (+/+) controls according to the non-parametric Mann-Whitney U test. https://doi.org/10.1371/journal.pone.0190595.t004 Fig 4. "
"8","wild","ADAMTS5, a disintegrin and metalloproteinase with thrombospondin type 1 motifs member 5; WAT, white adipose tissue; UCP-1, uncoupling protein-1; s, subcutaneous; WT, wild-type; GON, gonadal; BAT, brown adipose tissue and Tbp, TATAbox binding protein. https://doi.org/10.1371/journal.pone.0190595.g004 ADAMTS5 and obesity PLOS ONE | https://doi.org/10.1371/journal.pone.0190595 January 2, 2018 9 / 16 Fig 5. "
"9","wild","ADAMTS5, a disintegrin and metalloproteinase with thrombospondin type 1 motifs member 5; WAT, white adipose tissue; UCP-1, uncoupling protein-1; s, subcutaneous; WT, wild-type; GON, gonadal; BAT, brown adipose tissue; Tbp, TATA-box binding protein; PGC1α, peroxisome proliferator-activated receptor gamma coactivator 1-α and GAPDH, glyceraldehyde 3-phosphate. https://doi.org/10.1371/journal.pone.0190595.g005 ADAMTS5 and obesity PLOS ONE | https://doi.org/10.1371/journal.pone.0190595 January 2, 2018 10 / 16 Discussion Previous studies comparing Adamts5-/--P [13] and WT mice kept on HFD revealed: (i) reduced WAT mass, (ii) increased BAT mass, (iii) enhanced browning of WAT, (iv) enhanced insulin sensitivity, and (v) protection against NASH for KO mice [11, 12, 14]. "
"10","wild","ADAMTS5, a disintegrin and metalloproteinase with thrombospondin type 1 motifs member 5; WT, wild-type; HFD, high-fat diet; Cd36, Cluster of differentiation 36; Fasn, Fatty acid synthase; Timp1,Ttissue inhibitor of metalloproteinases 1; Col1a, Collagen type 1; Tgfβ1, Transforming growth factor β1 and Csf1r, Colony stimulating factor 1 receptor. https://doi.org/10.1371/journal.pone.0190595.g006 ADAMTS5 and obesity PLOS ONE | https://doi.org/10.1371/journal.pone.0190595 January 2, 2018 11 / 16 and expression of marker genes (as observed for the Adamts5-/--P mice). "
